2025-12-22 15:34:00.935 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[系統] 已存入 300 筆歷史數據
2025-12-23 09:27:12.301 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 46.77
2025-12-23 09:27:12.305 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 27.57
2025-12-23 09:27:12.308 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 92.34
2025-12-23 09:27:13.316 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 76.24
2025-12-23 09:27:13.334 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 38.95
2025-12-23 09:27:13.338 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 42.26
2025-12-23 09:27:13.342 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 81.51
2025-12-23 09:27:13.346 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 89.79
2025-12-23 09:27:13.351 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 46.32
2025-12-23 09:27:13.355 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 40.67
2025-12-23 09:27:13.358 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 7.85
2025-12-23 09:27:13.362 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 46.06
2025-12-23 09:27:13.367 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 8.05
2025-12-23 09:27:13.370 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 10.17
2025-12-23 09:27:13.374 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 15.76
2025-12-23 09:27:13.378 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 42.06
2025-12-23 09:27:13.382 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 69.91
2025-12-23 09:27:13.386 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 42.37
2025-12-23 09:27:13.390 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 39.99
2025-12-23 09:27:13.394 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 22.81
2025-12-23 09:27:13.398 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 57.24
2025-12-23 09:27:13.402 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 37.16
2025-12-23 09:27:13.406 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 96.88
2025-12-23 09:27:14.420 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 65.75
2025-12-23 09:27:14.425 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 72.76
2025-12-23 09:27:14.429 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 7.36
2025-12-23 09:27:14.432 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 25.20
2025-12-23 09:27:14.436 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 37.28
2025-12-23 09:27:14.440 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 41.29
2025-12-23 09:27:14.443 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 71.77
2025-12-23 09:27:14.447 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 90.77
2025-12-23 09:27:14.450 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 91.29
2025-12-23 09:27:14.454 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 44.22
2025-12-23 09:27:14.457 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 95.47
2025-12-23 09:27:14.461 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 0.62
2025-12-23 09:27:14.464 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 84.87
2025-12-23 09:27:14.468 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 89.03
2025-12-23 09:27:14.471 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 27.99
2025-12-23 09:27:14.475 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 66.60
2025-12-23 09:27:14.479 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 38.92
2025-12-23 09:27:14.482 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 27.87
2025-12-23 09:27:14.486 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 55.97
2025-12-23 09:27:14.489 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 11.77
2025-12-23 09:27:15.506 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 53.20
2025-12-23 09:27:15.511 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 85.66
2025-12-23 09:27:15.515 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 0.57
2025-12-23 09:27:15.520 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 78.47
2025-12-23 09:27:15.524 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 73.44
2025-12-23 09:27:15.528 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 3.29
2025-12-23 09:27:15.532 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 83.18
2025-12-23 09:27:15.536 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 2.08
2025-12-23 09:27:15.540 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 38.98
2025-12-23 09:27:15.544 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 94.63
2025-12-23 09:27:15.549 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 83.54
2025-12-23 09:27:15.553 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 95.46
2025-12-23 09:27:15.557 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 74.94
2025-12-23 09:27:15.561 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 85.66
2025-12-23 09:27:15.565 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 27.13
2025-12-23 09:27:15.569 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 49.26
2025-12-23 09:27:15.573 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 77.15
2025-12-23 09:27:15.577 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 93.52
2025-12-23 09:27:15.581 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 18.47
2025-12-23 09:27:15.585 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 19.97
2025-12-23 09:27:16.598 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 42.09
2025-12-23 09:27:16.603 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 64.25
2025-12-23 09:27:16.607 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 50.71
2025-12-23 09:27:16.610 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 84.78
2025-12-23 09:27:16.614 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 97.97
2025-12-23 09:27:16.618 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 7.04
2025-12-23 09:27:16.622 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 74.34
2025-12-23 09:27:16.626 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 1.96
2025-12-23 09:27:16.629 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.69
2025-12-23 09:27:16.634 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 63.25
2025-12-23 09:27:16.638 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 20.60
2025-12-23 09:27:16.642 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 25.64
2025-12-23 09:27:16.645 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 25.32
2025-12-23 09:27:16.650 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 10.68
2025-12-23 09:27:16.654 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 98.34
2025-12-23 09:27:16.658 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 95.74
2025-12-23 09:27:16.662 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 66.53
2025-12-23 09:27:16.666 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 38.21
2025-12-23 09:27:16.670 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 75.51
2025-12-23 09:27:16.674 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 31.58
2025-12-23 09:27:17.688 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 93.60
2025-12-23 09:27:17.694 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 74.27
2025-12-23 09:27:17.698 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 33.01
2025-12-23 09:27:17.702 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 37.51
2025-12-23 09:27:17.706 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 68.93
2025-12-23 09:27:17.710 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.57
2025-12-23 09:27:17.714 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 22.11
2025-12-23 09:27:17.718 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 14.50
2025-12-23 09:27:17.722 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 38.55
2025-12-23 09:27:17.726 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 1.27
2025-12-23 09:27:17.730 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 69.17
2025-12-23 09:27:17.734 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 46.90
2025-12-23 09:27:17.738 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 3.18
2025-12-23 09:27:17.742 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 14.18
2025-12-23 09:27:17.746 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 31.17
2025-12-23 09:27:17.751 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 51.84
2025-12-23 09:27:17.755 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 91.82
2025-12-23 09:27:17.759 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 94.05
2025-12-23 09:27:17.763 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 27.10
2025-12-23 09:27:17.768 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 81.60
2025-12-23 09:27:18.774 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 9.38
2025-12-23 09:27:18.779 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 77.31
2025-12-23 09:27:18.784 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 14.39
2025-12-23 09:27:18.788 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 4.32
2025-12-23 09:27:18.792 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 73.67
2025-12-23 09:27:18.796 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 69.79
2025-12-23 09:27:18.799 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 70.32
2025-12-23 09:27:18.803 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 78.50
2025-12-23 09:27:18.807 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 95.04
2025-12-23 09:27:18.811 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 16.26
2025-12-23 09:27:18.815 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 17.80
2025-12-23 09:27:18.819 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 14.72
2025-12-23 09:27:18.822 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 6.07
2025-12-23 09:27:18.826 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 87.94
2025-12-23 09:27:18.829 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 72.50
2025-12-23 09:27:18.834 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 41.72
2025-12-23 09:27:18.838 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 60.41
2025-12-23 09:27:18.842 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 65.46
2025-12-23 09:27:18.845 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 12.21
2025-12-23 09:27:18.849 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 68.90
2025-12-23 09:27:19.864 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 47.86
2025-12-23 09:27:19.869 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 60.27
2025-12-23 09:27:19.873 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 1.83
2025-12-23 09:27:19.877 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 0.88
2025-12-23 09:27:19.881 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 59.71
2025-12-23 09:27:19.885 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 43.62
2025-12-23 09:27:19.889 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 68.06
2025-12-23 09:27:19.893 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 42.50
2025-12-23 09:27:19.897 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 27.80
2025-12-23 09:27:19.900 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 6.33
2025-12-23 09:27:19.905 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 54.08
2025-12-23 09:27:19.908 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 35.33
2025-12-23 09:27:19.912 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 61.58
2025-12-23 09:27:19.916 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.56
2025-12-23 09:27:19.919 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 27.48
2025-12-23 09:27:19.923 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 20.12
2025-12-23 09:27:19.927 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 99.40
2025-12-23 09:27:19.931 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 3.11
2025-12-23 09:27:19.935 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 23.86
2025-12-23 09:27:19.939 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 73.41
2025-12-23 09:27:20.944 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 40.17
2025-12-23 09:27:20.949 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 86.69
2025-12-23 09:27:20.953 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 2.07
2025-12-23 09:27:20.957 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 0.91
2025-12-23 09:27:20.961 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 82.73
2025-12-23 09:27:20.965 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 35.70
2025-12-23 09:27:20.969 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 24.61
2025-12-23 09:27:20.973 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 64.33
2025-12-23 09:27:20.977 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 44.08
2025-12-23 09:27:20.981 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 98.88
2025-12-23 09:27:20.985 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 17.83
2025-12-23 09:27:20.989 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 76.62
2025-12-23 09:27:20.993 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 8.39
2025-12-23 09:27:20.996 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 81.53
2025-12-23 09:27:21.000 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 4.77
2025-12-23 09:27:21.004 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 2.91
2025-12-23 09:27:21.008 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 72.35
2025-12-23 09:27:21.012 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 87.56
2025-12-23 09:27:21.015 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 33.76
2025-12-23 09:27:21.019 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 98.27
2025-12-23 09:27:22.033 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 10.89
2025-12-23 09:27:22.038 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 63.41
2025-12-23 09:27:22.043 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 50.00
2025-12-23 09:27:22.047 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 69.77
2025-12-23 09:27:22.051 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 9.01
2025-12-23 09:27:22.055 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 40.26
2025-12-23 09:27:22.059 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 88.44
2025-12-23 09:27:22.063 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 24.08
2025-12-23 09:27:22.067 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 18.54
2025-12-23 09:27:22.071 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 31.14
2025-12-23 09:27:22.075 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 63.55
2025-12-23 09:27:22.078 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 4.77
2025-12-23 09:27:22.082 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 95.80
2025-12-23 09:27:22.086 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 46.16
2025-12-23 09:27:22.090 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 33.62
2025-12-23 09:27:22.093 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 92.95
2025-12-23 09:27:22.097 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 99.28
2025-12-23 09:27:22.101 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 89.03
2025-12-23 09:27:22.105 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 77.66
